LANGUAGE, LICENCE, TRADING_INSTRUMENT_NAME
"", NBRB, chf-nok-rate
"", NBRB, chf-pln-rate
"", NBRB, british-pound-czech-koruna-rate
"", NBRB, new-zealand-dollar-zloty-rate
"", NBRB, singapore-dollar-mexican-peso-rate
"", NBRB, british-pound-south-african-rand-rate
"", NBRB, cad-pln-rate
"", NBRB, new-zealand-dollar-chinese-yuan-rate
"", NBRB, canadian-dollar-rand-rate
"", NBRB, euro-danish-krone-rate
"", NBRB, aud-pln-rate
"", NBRB, sgd-hkd-rate
"", NBRB, swiss-franc-czech-koruna-rate
"", NBRB, swiss-franc-rand-rate
"", NBRB, new-zealand-dollar-hong-kong-dollar-rate
"", NBRB, swiss-franc-turkish-lira-rate
"", NBRB, cad-nok-rate
"", NBRB, euro-new-israeli-sheqel-rate
"", NBRB, euro-romanian-leu-rate
"", NBRB, norwegian-krone-turkish-lira-rate
"", NBRB, us-dollar-israeli-new-shekel-rate
"", NBRB, us-dollar-romanian-leu-rate
"", CCSTV, eur-usd-rate
"", CCSTV, usd-jpy-rate
"", CCSTV, gbp-usd-rate
"", CCSTV, aud-usd-rate
"", CCSTV, gbp-jpy-rate
"", CCSTV, usd-cad-rate
"", CCSTV, eur-jpy-rate
"", CCSTV, usd-chf-rate
"", CCSTV, aud-jpy-rate
"", CCSTV, euro-pound-rate
"", CCSTV, eur-aud-rate
"", CCSTV, cad-jpy-rate
"", CCSTV, gbp-aud-rate
"", CCSTV, nzd-usd-rate
"", CCSTV, eur-cad-rate
"", CCSTV, aud-cad-rate
"", CCSTV, gbp-cad-rate
"", CCSTV, eur-chf-rate
"", CCSTV, aud-nzd-rate
"", CCSTV, chf-jpy-rate
"", CCSTV, nzd-jpy-rate
"", CCSTV, gbp-chf-rate
"", CCSTV, cad-chf-rate
"", CCSTV, aud-chf-rate
"", CCSTV, gbp-nzd-rate
"", CCSTV, usd-mxn-rate
"", CCSTV, euro-us-dollar-w-rate
"", CCSTV, us-dollar-japanese-yen-w-rate
"", CCSTV, eur-nzd-rate
"", CCSTV, nzd-cad-rate
"", CCSTV, nzd-chf-rate
"", CCSTV, usd-cnh-rate
"", CCSTV, us-dollar-hungarian-forint-rate
"", CCSTV, eur-nok-rate
"", CCSTV, usd-nok-rate
"", CCSTV, usd-pln-rate
"", CCSTV, us-dollar-south-african-rand-rate
"", CCSTV, eur-huf-rate
"", CCSTV, cnh-jpy-rate
"", CCSTV, mexican-peso-yen-rate
"", CCSTV, australian-dollar-turkish-lira-rate
"", CCSTV, hong-kong-dollar-swedish-krona-rate
"", CCSTV, eur-try-rate
"", CCSTV, swiss-franc-hungarian-forint-rate
"", CCSTV, danish-krone-swedish-krona-rate
"", CCSTV, norwegian-krone-danish-krone-rate
"", CCSTV, swedish-krona-yen-rate
"", CCSTV, eur-sek-rate
"", CCSTV, nok-jpy-rate
"", CCSTV, euro-south-african-rand-rate
"", CCSTV, usd-sek-rate
"", CCSTV, usd-try-rate
"", CCSTV, usd-sgd-rate
"", CCSTV, sgd-jpy-rate
"", CCSTV, eur-cnh-rate
"", CCSTV, aud-nok-rate
"", CCSTV, eur-hkd-rate
"", CCSTV, australian-dollar-mexican-peso-rate
"", CCSTV, canadian-dollar-swedish-krona-rate
"", CCSTV, swiss-franc-singapore-dollar-rate
"", CCSTV, zar-jpy-rate
"", CCSTV, zloty-yen-rate
"", CCSTV, try-jpy-rate
"", CCSTV, zloty-swedish-krona-rate
"", CCSTV, gbp-sek-rate
"", CCSTV, nok-sek-rate
"", CCSTV, swedish-krona-mexican-peso-rate
"", CCSTV, nzd-sgd-rate
"", CCSTV, aud-cnh-rate
"", CCSTV, canadian-dollar-singapore-dollar-rate
"", CCSTV, gbp-mxn-rate
"", CCSTV, chinese-yuan-hong-kong-dollar-rate
"", CCSTV, danish-krone-yen-rate
"", CCSTV, eur-pln-rate
"", CCSTV, swedish-krona-turkish-lira-rate
"", CCSTV, swiss-franc-swedish-krona-rate
"", CCSTV, swiss-franc-hong-kong-dollar-rate
"", CCSTV, euro-czech-koruna-rate
"", CCSTV, aud-sgd-rate
"", CCSTV, eur-mxn-rate
"", CCSTV, gbp-nok-rate
"", CCSTV, swiss-franc-danish-krone-rate
"", CCSTV, australian-dollar-hong-kong-dollar-rate
"", CCSTV, australian-dollar-rand-rate
"", CCSTV, canadian-dollar-chinese-yuan-rate
"", CCSTV, canadian-dollar-hong-kong-dollar-rate
"", CCSTV, swiss-franc-mexican-peso-rate
"", CCSTV, zloty-turkish-lira-rate
"", CCSTV, gbp-pln-rate
"", CCSTV, usd-hkd-rate
"", CCSTV, british-pound-hungarian-forint-rate
"", CCSTV, pound-sterling-chinese-yuan-rate
"", CCSTV, us-dollar-czech-koruna-rate
"", CCSTV, new-zealand-dollar-swedish-krona-rate
"", CCSTV, british-pound-danish-krone-rate
"", CCSTV, us-dollar-danish-krone-rate
"", CCSTV, canadian-dollar-mexican-peso-rate
"", CCSTV, new-zealand-dollar-turkish-lira-rate
"", CCSTV, gbp-sgd-rate
"", CCSTV, eur-sgd-rate
"", CCSTV, new-zealand-dollar-mexican-peso-rate
"", CCSTV, gbp-try-rate
"", CCSTV, gbp-hkd-rate
"", CCSTV, hong-kong-dollar-turkish-lira-rate
"", CCSTV, swiss-franc-chinese-yuan-rate
"", CCSTV, canadian-dollar-turkish-lira-rate
"", CCSTV, hong-kong-dollar-mexican-peso-rate
"", CCSTV, chf-nok-rate
"", CCSTV, chf-pln-rate
"", CCSTV, british-pound-czech-koruna-rate
"", CCSTV, new-zealand-dollar-zloty-rate
"", CCSTV, singapore-dollar-mexican-peso-rate
"", CCSTV, british-pound-south-african-rand-rate
"", CCSTV, cad-pln-rate
"", CCSTV, new-zealand-dollar-chinese-yuan-rate
"", CCSTV, canadian-dollar-rand-rate
"", CCSTV, euro-danish-krone-rate
"", CCSTV, aud-pln-rate
"", CCSTV, sgd-hkd-rate
"", CCSTV, swiss-franc-czech-koruna-rate
"", CCSTV, swiss-franc-rand-rate
"", CCSTV, new-zealand-dollar-hong-kong-dollar-rate
"", CCSTV, swiss-franc-turkish-lira-rate
"", CCSTV, cad-nok-rate
"", CCSTV, euro-new-israeli-sheqel-rate
"", CCSTV, euro-romanian-leu-rate
"", CCSTV, norwegian-krone-turkish-lira-rate
"", CCSTV, us-dollar-israeli-new-shekel-rate
"", CCSTV, us-dollar-romanian-leu-rate
"", FSA, eur-usd-rate
"", FSA, usd-jpy-rate
"", FSA, gbp-usd-rate
"", FSA, aud-usd-rate
"", FSA, gbp-jpy-rate
"", FSA, usd-cad-rate
"", FSA, eur-jpy-rate
"", FSA, usd-chf-rate
"", FSA, aud-jpy-rate
"", FSA, euro-pound-rate
"", FSA, eur-aud-rate
"", FSA, cad-jpy-rate
"", FSA, gbp-aud-rate
"", FSA, nzd-usd-rate
"", FSA, eur-cad-rate
