"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 18 18:00:03 GMT 2023","Sat Mar 18 18:00:12 GMT 2023","9586","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticPageHeader_ClickOnBtnTradeNow_SignUpFormWasAppear","Check 'Trade Now' button on page header [68] , FCA, advanced-energy-industries-inc-share-price",""
"passed","Sat Mar 18 19:04:15 GMT 2023","Sat Mar 18 19:04:24 GMT 2023","8310","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleStillLookingForBrokerYouCanTrust_clickOnBtnUserPlus_SignUpFormWasAppear","Checking user plus button on module 'Still looking for a broker you can trust?' [71] , FCA, advent-technologies-holdings-inc-share-price",""
"passed","Sat Mar 18 18:31:00 GMT 2023","Sat Mar 18 18:31:11 GMT 2023","11100","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticWidget_ClickOnBtnBuy_SignUpFormWasAppear","Check 'Buy' button on trading instrument widget [62] , FCA, ades-share-price",""
"passed","Sat Mar 18 17:28:03 GMT 2023","Sat Mar 18 17:28:23 GMT 2023","19771","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleWidgetPromoMarket_clickOnBtnTradeNow_SignUpFormWasAppear","Checking buttons 'Trade Now' (4 items) on module widget promo market [21] , FCA, 89bio-inc-share-price",""
"passed","Sat Mar 18 16:42:11 GMT 2023","Sat Mar 18 16:42:21 GMT 2023","9970","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleWhyChooseCapitalCom_clickOnBtnTryNow_SignUpFormWasAppear","Checking button 'Try Now' on module 'Why choose Capital.com? Our numbers speak for themselves.' [1] , FCA, cnmc-goldmine-share-price",""
"passed","Sat Mar 18 18:18:09 GMT 2023","Sat Mar 18 18:18:20 GMT 2023","11044","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticWidget_ClickOnBtnSell_SignUpFormWasAppear","Check 'Sell' button on trading instrument widget [80] , FCA, aersale-corporation-share-price",""
"passed","Sat Mar 18 19:01:24 GMT 2023","Sat Mar 18 19:01:33 GMT 2023","9190","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleStillLookingForBrokerYouCanTrust_clickOnBtnUserPlus_SignUpFormWasAppear","Checking user plus button on module 'Still looking for a broker you can trust?' [51] , FCA, acuity-brands-share-price",""
"passed","Sat Mar 18 17:58:31 GMT 2023","Sat Mar 18 17:58:40 GMT 2023","9324","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticPageHeader_ClickOnBtnTradeNow_SignUpFormWasAppear","Check 'Trade Now' button on page header [58] , FCA, 82803-share-price",""
"passed","Sat Mar 18 18:37:29 GMT 2023","Sat Mar 18 18:37:40 GMT 2023","11560","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticLongPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Long position overnight fee [8] , FCA, oue-lippo-hc-share-price",""
"passed","Sat Mar 18 16:35:12 GMT 2023","Sat Mar 18 16:35:22 GMT 2023","9842","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticWidget_ClickOnViewDetailedChart_SignUpFormWasAppear","Check 'View detailed chart' button on trading instrument widget [19] , FCA, 2seventy-bio-inc-share-price",""
"passed","Sat Mar 18 15:58:37 GMT 2023","Sat Mar 18 15:58:47 GMT 2023","9700","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [3] , FCA, isoteam-share-price",""
"passed","Sat Mar 18 17:53:14 GMT 2023","Sat Mar 18 17:53:23 GMT 2023","9605","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticPageHeader_ClickOnBtnTradeNow_SignUpFormWasAppear","Check 'Trade Now' button on page header [24] , FCA, a-mark-precious-metals-inc-share-price",""
"passed","Sat Mar 18 17:04:30 GMT 2023","Sat Mar 18 17:04:39 GMT 2023","8926","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleTradingCalculator_clickOnBtnStartTrading_SignUpFormWasAppear","Checking button 'Start trading' on module 'Trading calculator' [70] , FCA, advantage-solutions-inc-share-price",""
"passed","Sat Mar 18 19:06:10 GMT 2023","Sat Mar 18 19:06:20 GMT 2023","9452","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleStillLookingForBrokerYouCanTrust_clickOnBtnUserPlus_SignUpFormWasAppear","Checking user plus button on module 'Still looking for a broker you can trust?' [84] , FCA, akebia-ther-share-price",""
"broken","Sat Mar 18 16:49:41 GMT 2023","Sat Mar 18 16:49:48 GMT 2023","6661","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticModuleWhyChooseCapitalCom_clickOnBtnTryNow_SignUpFormWasAppear","Checking button 'Try Now' on module 'Why choose Capital.com? Our numbers speak for themselves.' [57] , FCA, adams-diversified-equity-fund-i-share-price",""
"passed","Sat Mar 18 16:06:30 GMT 2023","Sat Mar 18 16:06:40 GMT 2023","9504","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [54] , FCA, acushnet-holdings-corp-share-price",""
"passed","Sat Mar 18 19:17:56 GMT 2023","Sat Mar 18 19:18:05 GMT 2023","9015","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticWidget_ClickOnBtnBell_SignUpFormWasAppear","Check Bell on trading instrument widget [71] , FCA, advent-technologies-holdings-inc-share-price",""
"passed","Sat Mar 18 18:06:04 GMT 2023","Sat Mar 18 18:06:15 GMT 2023","11791","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTests","ticWidget_ClickOnBtnSell_SignUpFormWasAppear","Check 'Sell' button on trading instrument widget [13] , FCA, unusual-share-price",""
