"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 04 03:09:19 GMT 2023","Sat Feb 04 03:09:24 GMT 2023","5182","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticShotPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Short position overnight fee [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:56 GMT 2023","Sat Feb 04 03:09:59 GMT 2023","2865","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticWidget_ClickOnBtnBuy_SignUpFormWasAppear","Check 'Buy' button on trading instrument widget [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:10:08 GMT 2023","Sat Feb 04 03:10:11 GMT 2023","3090","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticWidget_ClickOnBtnBell_SignUpFormWasAppear","Check Bell on trading instrument widget [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:24 GMT 2023","Sat Feb 04 03:09:27 GMT 2023","3114","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticWidget_ClickOnViewDetailedChart_SignUpFormWasAppear","Check 'View detailed chart' button on trading instrument widget [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:27 GMT 2023","Sat Feb 04 03:09:30 GMT 2023","3216","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticModuleWhyChooseCapitalCom_clickOnBtnTryNow_SignUpFormWasAppear","Checking button 'Try Now' on module 'Why choose Capital.com? Our numbers speak for themselves.' [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:36 GMT 2023","Sat Feb 04 03:09:50 GMT 2023","13359","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticModuleWidgetPromoMarket_clickOnBtnTradeNow_SignUpFormWasAppear","Checking buttons 'Trade Now' (4 items) on module widget promo market [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:15 GMT 2023","Sat Feb 04 03:09:19 GMT 2023","3435","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:53 GMT 2023","Sat Feb 04 03:09:56 GMT 2023","3210","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticWidget_ClickOnBtnSell_SignUpFormWasAppear","Check 'Sell' button on trading instrument widget [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:33 GMT 2023","Sat Feb 04 03:09:36 GMT 2023","2803","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticPage_ClickOnBtnAddToFavourite_SignUpFormWasAppear","Check 'Add to favourite' button on title block [1] , ASIC, zomedica-corp-share-price",""
"passed","Sat Feb 04 03:09:59 GMT 2023","Sat Feb 04 03:10:05 GMT 2023","5522","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.shares.CheckRegBtnTicSharesTest","ticLongPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Long position overnight fee [1] , ASIC, zomedica-corp-share-price",""
