"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 05 10:39:26 GMT 2023","Sun Feb 05 10:39:35 GMT 2023","8963","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticWidget_ClickOnViewDetailedChart_SignUpFormWasAppear","Check 'View detailed chart' button on trading instrument widget [41] , ASIC, us-natural-gas-futures-ngx22-commodity",""
"passed","Sun Feb 05 11:02:06 GMT 2023","Sun Feb 05 11:02:15 GMT 2023","9123","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticPage_ClickOnBtnAddToFavourite_SignUpFormWasAppear","Check 'Add to favourite' button on title block [38] , ASIC, us-crude-oil-futures-november-2022-commodity",""
"passed","Sun Feb 05 11:24:26 GMT 2023","Sun Feb 05 11:24:35 GMT 2023","8326","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticPageHeader_ClickOnBtnTradeNow_SignUpFormWasAppear","Check 'Trade Now' button on page header [24] , ASIC, brent-crude-oil-futures-jul-2022-commodity",""
"passed","Sun Feb 05 11:01:01 GMT 2023","Sun Feb 05 11:01:11 GMT 2023","9635","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticPage_ClickOnBtnAddToFavourite_SignUpFormWasAppear","Check 'Add to favourite' button on title block [31] , ASIC, robusta-coffee-futures-mar-2022-commodity",""
"passed","Sun Feb 05 10:23:49 GMT 2023","Sun Feb 05 10:24:00 GMT 2023","11038","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticShotPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Short position overnight fee [6] , ASIC, copper-price",""
"passed","Sun Feb 05 10:27:28 GMT 2023","Sun Feb 05 10:27:40 GMT 2023","12102","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticShotPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Short position overnight fee [24] , ASIC, brent-crude-oil-futures-jul-2022-commodity",""
"passed","Sun Feb 05 11:01:28 GMT 2023","Sun Feb 05 11:01:37 GMT 2023","9203","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticPage_ClickOnBtnAddToFavourite_SignUpFormWasAppear","Check 'Add to favourite' button on title block [34] , ASIC, us-crude-oil-futures-apr-2022-commodity",""
"passed","Sun Feb 05 11:29:21 GMT 2023","Sun Feb 05 11:29:31 GMT 2023","9126","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticWidget_ClickOnBtnSell_SignUpFormWasAppear","Check 'Sell' button on trading instrument widget [7] , ASIC, palladium-price",""
"passed","Sun Feb 05 11:45:52 GMT 2023","Sun Feb 05 11:46:04 GMT 2023","12103","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticLongPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Long position overnight fee [17] , ASIC, us-cocoa-cash-commodity",""
"passed","Sun Feb 05 10:17:09 GMT 2023","Sun Feb 05 10:17:32 GMT 2023","23557","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","","com.capital_tests.testsWithAllure.tradingInstrumentCards_tests.EN.commodities.CheckRegBtnTicCommoditiesTest","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [21] , ASIC, brent-crude-oil-futures-aug-2020-commodity",""
