"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 22 12:25:22 GMT 2023","Wed Feb 22 12:25:45 GMT 2023","22612","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [37] , CYSEC, alpaca-finance-to-us-dollar-chart",""
"passed","Wed Feb 22 12:21:29 GMT 2023","Wed Feb 22 12:21:42 GMT 2023","13375","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [21] , CYSEC, acala-to-us-dollar-chart",""
"passed","Wed Feb 22 12:43:50 GMT 2023","Wed Feb 22 12:44:02 GMT 2023","12260","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [107] , CYSEC, chia-network-to-us-dollar-chart",""
"passed","Wed Feb 22 12:33:09 GMT 2023","Wed Feb 22 12:33:23 GMT 2023","13724","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [63] , CYSEC, bifi-to-us-dollar-chart",""
"passed","Wed Feb 22 12:18:07 GMT 2023","Wed Feb 22 12:18:19 GMT 2023","11772","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [5] , CYSEC, bnt-to-us-dollar-chart",""
"passed","Wed Feb 22 12:43:25 GMT 2023","Wed Feb 22 12:43:37 GMT 2023","12294","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [105] , CYSEC, cere-network-to-us-dollar-chart",""
"passed","Wed Feb 22 12:31:21 GMT 2023","Wed Feb 22 12:31:35 GMT 2023","13248","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [55] , CYSEC, auto-to-us-dollar-chart",""
"passed","Wed Feb 22 12:27:19 GMT 2023","Wed Feb 22 12:27:39 GMT 2023","20061","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [42] , CYSEC, ankr-to-us-dollar-chart",""
"passed","Wed Feb 22 12:42:11 GMT 2023","Wed Feb 22 12:42:24 GMT 2023","12520","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [99] , CYSEC, bzx-protocol-to-us-dollar-chart",""
"passed","Wed Feb 22 12:20:25 GMT 2023","Wed Feb 22 12:20:36 GMT 2023","11092","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","","com.capital.testsWithAllure.tradingInstrumentCards_tests.EN.cryptocurrencies.CheckRegBtnTicCryptocurrenciesTests_2","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [16] , CYSEC, wbtc-to-us-dollar-chart",""
